objid,acquisid,objtime,latitude,longitude,depth_min,depth_max,objdate,orig_id,sample_id,project_id,images_imgid,images_objid,images_imgrank,images_width,images_height,images_orig_file_name,images_file_name,free_columns_label,free_columns_width,free_columns_height,free_columns_bx,free_columns_by,free_columns_circ.,free_columns_area_exc,free_columns_area,free_columns_%area,free_columns_major,free_columns_minor,free_columns_y,free_columns_x,free_columns_convex_area,free_columns_perim.,free_columns_elongation,free_columns_perimareaexc,free_columns_perimmajor,free_columns_circex,free_columns_angle,free_columns_bounding_box_area,free_columns_eccentricity,free_columns_equivalent_diameter,free_columns_euler_number,free_columns_extent,free_columns_local_centroid_col,free_columns_local_centroid_row,free_columns_solidity,free_columns_meanhue,free_columns_meansaturation,free_columns_meanvalue,free_columns_stdhue,free_columns_stdsaturation,free_columns_stdvalue,random_value
583092377,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_28_222411_1,530575,12053,682719294,583092377,327,230,208,19_31_28_222411_1.jpg,68271/9294.jpg,326.0,210.0,188.0,3740.0,1603.0,0.8684248029039785,29695.0,29695.0,0.0,211.29481899505163,180.81337088418368,1700.9515069877084,3839.910456305776,29983.0,655.5117600329312,1.1685796131215995,0.0220748193309624,3.102356049952568,0.8684248029039785,152.8123615281607,39480.0,0.5174065310093577,194.44497494384024,1.0,0.7521529888551165,99.91045630577538,97.95150698770836,0.9903945569155856,29.451321771341977,150.9979121064152,72.65135544704496,42.958009541751416,39.44603261192904,50.00639443298574,0
583092378,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_28_222411_2,530575,12053,682719295,583092378,328,141,144,19_31_28_222411_2.jpg,68271/9295.jpg,327.0,121.0,124.0,29.0,2301.0,0.5811438889744966,7814.0,7814.0,0.0,110.69557208750294,97.25444784191104,2365.0554133606347,87.83465574609674,9220.0,411.0548698896889,1.138205753503847,0.0526049232006256,3.713381322649086,0.5811438889744966,138.13532064940884,15004.0,0.4776029843516734,99.7451442555504,1.0,0.5207944548120501,58.83465574609675,64.05541336063476,0.8475054229934924,70.51049398515485,63.576529306373175,195.2420015357052,60.85848240728646,37.26262424377798,38.49112691487299,0
583092379,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_29_792957_0,530575,12053,682719296,583092379,329,378,297,19_31_29_792957_0.jpg,68271/9296.jpg,328.0,358.0,277.0,3437.0,1564.0,0.6619879654412048,69641.0,69641.0,0.0,346.0385654888131,269.08556254008005,1701.6568544391953,3616.420039919013,76661.0,1149.773736703807,1.2859796795573937,0.0165100118709353,3.322675133274927,0.6619879654412048,21.80307557699159,99166.0,0.6287379348356191,297.7745374186676,1.0,0.7022669059960067,179.42003991901322,137.6568544391953,0.9084280142445312,25.27802587556181,137.35306787668185,56.91944400568631,37.099912925103126,40.24822478835033,53.27966989903175,0
583092380,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_29_792957_1,530575,12053,682719297,583092380,330,426,379,19_31_29_792957_1.jpg,68271/9297.jpg,329.0,406.0,359.0,1341.0,2111.0,0.6278233631903904,98287.0,98650.0,0.0036796756208818,404.9162229331508,317.65958140026925,2282.9983721143185,1532.840833477469,104523.0,1405.1889962867062,1.2746860055290865,0.0142967940448554,3.470320319862053,0.6255131768666388,40.04949043236229,145754.0,0.620120055172914,353.7554171081836,0.0,0.6743348381519547,191.84083347746903,171.99837211431827,0.9403384900930896,29.43497212366954,129.98642676127724,93.85173846933604,41.04321771853496,50.41439375890969,63.41004264011666,0
583092381,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_32_962504_0,530575,12053,682719298,583092381,331,220,167,19_31_32_962504_0.jpg,68271/9298.jpg,330.0,200.0,157.0,3408.0,0.0,0.8231219079629323,22076.0,22076.0,0.0,198.22136952973108,143.55236002975835,80.48473455336112,3510.578909222685,22409.0,580.541197284454,1.3808297508215113,0.0262973907086634,2.92875182257975,0.8231219079629323,23.890533724102127,31400.0,0.6895876406333171,167.65451437278227,1.0,0.7030573248407643,102.57890922268528,80.48473455336112,0.985139899147664,33.814413843087515,137.78528718970827,67.1135169414749,49.3960611552331,37.58378829329276,46.48752067080508,0
583092382,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_32_962504_1,530575,12053,682719299,583092382,332,240,206,19_31_32_962504_1.jpg,68271/9299.jpg,331.0,220.0,186.0,1422.0,1197.0,0.8652753365898227,31896.0,31896.0,0.0,223.87640423169287,182.88793553032852,1293.3753448708303,1529.523670679709,32301.0,680.6061684419096,1.2241179473239072,0.0213382922135035,3.040097819945065,0.8652753365898227,20.591867782104277,40920.0,0.576758442030433,201.52232759392385,1.0,0.7794721407624633,107.52367067970906,96.3753448708302,0.9874616884926164,24.742287434161025,119.22764609982444,107.04740406320542,36.504959104374976,42.60154074169444,50.80689783857055,0
583092383,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_32_962504_2,530575,12053,682719300,583092383,333,199,232,19_31_32_962504_2.jpg,68271/9300.jpg,332.0,179.0,212.0,3516.0,1679.0,0.7632587944399586,26215.0,26215.0,0.0,200.5212697656578,169.83013876597337,1786.8104901773793,3601.004386801449,27347.0,656.9676041556469,1.1807166338242054,0.025060751636683,3.276298843127325,0.7632587944399586,81.79385969281546,37948.0,0.5316832771013416,182.69640025252903,1.0,0.6908137451249078,85.00438680144956,107.81049017737936,0.9586060628222474,30.5022696929239,131.7934007247759,84.10982262063705,43.84152603971781,43.92939693703726,54.73347306225869,0
583092384,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_32_962504_3,530575,12053,682719301,583092384,334,314,242,19_31_32_962504_3.jpg,68271/9301.jpg,333.0,294.0,222.0,2567.0,1719.0,0.7081496664152658,43991.0,43991.0,0.0,282.9649567206909,200.98979987036603,1835.0458275556364,2722.786979154828,46209.0,883.5361466505706,1.4078572987444986,0.0200844751574315,3.122422496728779,0.7081496664152658,5.234925014850674,65268.0,0.7038998214977022,236.66660265539065,1.0,0.6740056382913526,155.78697915482712,116.04582755563638,0.9520006925057888,22.35423154736196,132.34893500943377,60.25025573412744,34.359240528463864,40.98923497923872,42.81853113433787,0
583092385,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_32_962504_4,530575,12053,682719302,583092385,335,186,213,19_31_32_962504_4.jpg,68271/9302.jpg,334.0,166.0,193.0,2128.0,2061.0,0.6890662977317483,22318.0,22318.0,0.0,187.44534268889765,154.85237116261737,2162.820189981181,2208.157720225827,23630.0,637.9726547895302,1.2104777039032415,0.028585565677459,3.40351296883578,0.6890662977317483,127.89940357629696,32038.0,0.5634940356648982,168.57093509676974,1.0,0.6966102752980835,80.1577202258267,101.82018998118112,0.9444773592890392,26.92799534008424,126.68993637422707,68.23384711891747,41.61151313391524,40.36340785855406,43.76491209607573,0
583092386,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_32_962504_5,530575,12053,682719303,583092386,336,199,152,19_31_32_962504_5.jpg,68271/9303.jpg,335.0,179.0,132.0,1968.0,2642.0,0.1048631458184281,2472.0,2472.0,0.0,224.98300741330075,31.800815146764265,2720.2289644012944,2054.1642394822006,6378.0,544.2741699796952,7.074755988957496,0.2201756351050547,2.41917901372812,0.1048631458184281,146.99127612322758,23628.0,0.9899600230152832,56.10212254973356,1.0,0.1046216353478923,86.16423948220064,78.2289644012945,0.3875823142050799,81.59708737864078,7.033576051779935,236.7851941747573,34.90483304869704,13.085019059268998,26.818225294974408,0
583092387,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_32_962504_6,530575,12053,682719304,583092387,337,182,138,19_31_32_962504_6.jpg,68271/9304.jpg,336.0,162.0,118.0,1080.0,2669.0,0.5924240384643383,13125.0,13125.0,0.0,156.13357332777073,109.37238296250906,2729.8197333333333,1165.1353142857142,14923.0,527.6406563273158,1.4275411132012237,0.0402011928630335,3.3794183088325367,0.5924240384643383,178.44618196426228,19116.0,0.7136472786228424,129.27207364566027,1.0,0.6865976145637163,85.13531428571429,60.81973333333333,0.8795148428600147,54.091276190476194,63.41958095238096,168.95725714285717,48.87729136842789,61.523143376066336,69.25735856864097,0
583092388,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_36_115586_0,530575,12053,682719305,583092388,338,180,150,19_31_36_115586_0.jpg,68271/9305.jpg,337.0,160.0,130.0,1047.0,1078.0,0.2654832246031441,11312.0,12244.0,0.0761189153871283,167.16160076476885,111.46635438468384,1151.328854314003,1122.7127828854314,16124.0,761.286363288515,1.4996597106591825,0.0672990066556325,4.554194024259215,0.2452749294928753,174.524634439111,20800.0,0.7452206612619781,120.01202327285446,-1.0,0.5438461538461539,75.7127828854314,73.32885431400283,0.7015628876209378,84.1279810519438,25.356746161385168,194.97925514537727,40.56532924908743,32.975099914506664,64.40961160319269,0
583092389,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_36_115586_1,530575,12053,682719306,583092389,339,363,404,19_31_36_115586_1.jpg,68271/9306.jpg,338.0,343.0,384.0,3372.0,1811.0,0.7678379676709182,93618.0,93618.0,0.0,385.81125202516506,311.9325917676551,1994.3735820034608,3543.333183789442,95975.0,1237.798123321446,1.2368417478880789,0.0132217962712453,3.208299697906968,0.7678379676709182,61.30354262781253,131712.0,0.5884812401452674,345.25083591356656,1.0,0.7107780612244898,171.3331837894422,183.37358200346088,0.9754415212294868,29.32131641351022,143.9317118502852,90.89618449443483,40.48791639355377,51.45533440944231,67.99595182824619,0
583092390,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_37_590173_0,530575,12053,682719307,583092390,340,162,144,19_31_37_590173_0.jpg,68271/9307.jpg,339.0,142.0,124.0,2466.0,1075.0,0.3405498030607134,10147.0,10567.0,0.0397463802403709,143.78532319949792,107.14802220706692,1144.86715285306,2537.508426135804,13648.0,624.4396462005392,1.3419316590055976,0.0615393363753364,4.342860817123508,0.3270141810974789,173.22236023306314,17608.0,0.6668472531079791,113.66424970247988,0.0,0.5762721490231713,71.50842613580369,69.86715285306002,0.743478898007034,89.75925049682975,23.767672944071165,188.10778839784237,39.57785610399559,32.510921703427705,65.56126722754942,0
583092391,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_37_590173_1,530575,12053,682719308,583092391,341,385,367,19_31_37_590173_1.jpg,68271/9308.jpg,340.0,365.0,347.0,348.0,1987.0,0.7848444764693396,85412.0,85412.0,0.0,382.93114481056057,289.13844506625617,2143.7837774551585,519.4668313585913,86931.0,1169.4255403194156,1.3243868165743635,0.0136915836219666,3.0538794145301,0.7848444764693396,44.08758156178342,126655.0,0.6556483168570663,329.7725519125564,1.0,0.674367375942521,171.4668313585913,156.7837774551585,0.9825263714900324,25.14117454221889,143.5143188310776,72.39801198894769,35.778241122027055,38.31982576419786,58.34437052001508,0
583092392,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_39_105788_0,530575,12053,682719309,583092392,342,217,235,19_31_39_105788_0.jpg,68271/9309.jpg,341.0,197.0,215.0,1138.0,808.0,0.1991165333412331,10292.0,10292.0,0.0,201.5893839667816,116.92462394264676,947.4138165565488,1276.7157015157404,22499.0,805.9371208835975,1.7240969196160438,0.0783071434982119,3.9979144983964128,0.1991165333412331,46.48493845335094,42355.0,0.8146066509605874,114.47349647151648,1.0,0.2429937433596977,138.7157015157404,139.41381655654877,0.4574425530023556,68.73396813058686,15.617275553828216,213.8340458608628,34.031365708649936,16.032587564442508,50.44506016892051,0
583092393,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_39_105788_1,530575,12053,682719310,583092393,343,298,67,19_31_39_105788_1.jpg,68271/9310.jpg,342.0,278.0,47.0,1741.0,2898.0,0.075900357748564,2248.0,2248.0,0.0,299.7016909168506,15.30253465724772,2924.5302491103203,1856.0645017793595,5138.0,610.072113832392,19.585101267841488,0.2713843922741957,2.03559783718955,0.075900357748564,9.023780895575555,13066.0,0.9986956273177372,53.499929874389984,1.0,0.1720495943670595,115.06450177935945,26.530249110320284,0.4375243285325029,83.68416370106762,5.739768683274021,238.6112099644128,32.056193406087765,3.77437302892006,20.83006353649846,0
583092394,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_40_570963_0,530575,12053,682719311,583092394,344,218,295,19_31_40_570963_0.jpg,68271/9311.jpg,343.0,198.0,285.0,3302.0,2755.0,0.12901942992076,18790.0,19147.0,0.0186452185721001,308.7550584402015,137.0175017703558,2927.411548696115,3396.967429483768,36582.0,1365.613311116846,2.2533986859407302,0.0726776642425144,4.422966600177444,0.1266138344498397,72.23383071269454,56430.0,0.8961386822627497,154.6744033302657,0.0,0.3329789119262804,94.96742948376796,172.41154869611495,0.513640588267454,66.06110617851361,67.45343918107275,200.1084765237374,56.171109382971856,63.14511165292953,48.16009847469368,0
583092395,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_42_193885_0,530575,12053,682719312,583092395,345,150,121,19_31_42_193885_0.jpg,68271/9312.jpg,344.0,130.0,101.0,1661.0,1160.0,0.432296632162636,7993.0,8475.0,0.0568731563421829,133.9639714683671,85.80879803035515,1208.4983110221444,1724.5803828349806,9024.0,496.3452377915607,1.5611915624430135,0.0620974900277193,3.7050651182639993,0.4077105582154513,161.30283612160844,13130.0,0.7679278216373946,100.8811363985763,-1.0,0.6087585681645088,63.58038283498061,48.49831102214438,0.8857491134751773,83.5625958702065,45.232566371681415,179.042005899705,54.277062135744025,38.01074620863211,57.22713328637872,0
583092396,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_42_193885_1,530575,12053,682719313,583092396,346,260,323,19_31_42_193885_1.jpg,68271/9313.jpg,345.0,240.0,303.0,691.0,1419.0,0.4202876362469817,38064.0,38064.0,0.0,303.93082466350603,174.43023971252285,1557.0298707440102,783.0534363177806,51103.0,1066.8143212436223,1.742420495233006,0.0280268579561691,3.510056350568375,0.4202876362469817,94.503367073096,72720.0,0.8189153813631777,220.1467465823632,1.0,0.5234323432343234,92.05343631778058,138.02987074401008,0.7448486390231494,52.93500420344682,81.13855611601514,156.54789302227826,56.58051053084858,47.40822455591916,62.76947930177032,0
583092397,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_43_691815_0,530575,12053,682719314,583092397,347,295,65,19_31_43_691815_0.jpg,68271/9314.jpg,346.0,275.0,45.0,432.0,1432.0,0.1052148021126382,3181.0,3181.0,0.0,314.7098213675699,15.952100195041435,1451.9107198994027,566.5130462118831,5787.0,616.3797256769669,19.72842556902912,0.1937691687132873,1.9585652681523955,0.1052148021126382,6.212998472443402,12375.0,0.9987145228046888,63.64098515738543,1.0,0.257050505050505,134.51304621188305,19.910719899402704,0.5496803179540349,108.44608613643508,7.2646966362779,232.50770198050927,54.07634875273139,4.755946506365439,15.086662170554384,0
583092398,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_43_691815_1,530575,12053,682719315,583092398,348,281,387,19_31_43_691815_1.jpg,68271/9315.jpg,347.0,271.0,367.0,3785.0,1886.0,0.803538930340556,75247.0,75247.0,0.0,372.1337871721517,258.99739934527423,2065.662232381357,3931.8755299214586,76709.0,1084.7909806465098,1.4368244164338235,0.0144164017256038,2.915056407239577,0.803538930340556,105.49581650529302,99457.0,0.7180618802955931,309.5277952344293,1.0,0.756578219733151,146.87552992145865,179.6622323813574,0.9809409586880288,20.005342405677304,141.8057862771938,53.70971600196685,28.4028696368195,34.90907633435884,51.73989860845007,0
583092399,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_45_290108_0,530575,12053,682719316,583092399,349,226,200,19_31_45_290108_0.jpg,68271/9316.jpg,348.0,206.0,180.0,1708.0,1501.0,0.7601235223359598,24920.0,24920.0,0.0,194.7101983401768,165.9580912573065,1596.4469101123595,1802.401845906902,25956.0,641.8549057834389,1.1732492032478978,0.02575661740704,3.2964626981790586,0.7601235223359598,177.8763806271169,37080.0,0.5229981102018822,178.12672302268476,1.0,0.6720604099244876,94.40184590690208,95.44691011235956,0.9600862998921252,22.965690208667738,126.10533707865169,71.4986757624398,33.21748078799503,42.01799970207321,45.71065568541119,0
583092400,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_46_731241_0,530575,12053,682719317,583092400,350,355,305,19_31_46_731241_0.jpg,68271/9317.jpg,349.0,335.0,285.0,762.0,631.0,0.518296342318355,52912.0,52912.0,0.0,389.6492103223641,184.92576049493672,763.1298193226489,921.8755291805262,60804.0,1132.6427483683688,2.1070574985307835,0.0214061601974669,2.906826751762982,0.518296342318355,32.13257595281923,95475.0,0.8802040187098265,259.5566427410921,1.0,0.5541974338832155,159.87552918052614,132.12981932264893,0.8702059075060852,33.00198442697309,120.20133429089807,99.05444889628062,46.7570586689604,40.46216369451069,56.51784818158768,0
583092401,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_46_731241_1,530575,12053,682719318,583092401,351,354,307,19_31_46_731241_1.jpg,68271/9318.jpg,350.0,334.0,287.0,2984.0,2192.0,0.8306133909058786,74959.0,74959.0,0.0,347.1597841336664,281.45097419280626,2323.4093971371017,3139.7254232313667,75836.0,1064.920922961421,1.2334644963632164,0.0142067119753654,3.0675238654699597,0.8306133909058786,20.0955846857174,95858.0,0.5854277382079784,308.93488477962967,1.0,0.7819795948173339,155.72542323136648,131.40939713710162,0.9884355714963868,23.582945343454423,147.701583532331,49.2293120239064,35.44883250472263,38.524331153139634,46.26109769719222,0
583092402,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_46_731241_2,530575,12053,682719319,583092402,352,358,390,19_31_46_731241_2.jpg,68271/9319.jpg,351.0,338.0,370.0,1325.0,2508.0,0.7663706571084997,90574.0,90574.0,0.0,377.61920406710215,307.569940817944,2692.562644909135,1487.2666107271402,94410.0,1218.6732316404182,1.227750680261117,0.0134550006805531,3.2272543835558283,0.7663706571084997,66.79341250251562,125060.0,0.5801669038618131,339.5915171567786,1.0,0.7242443627059012,162.26661072714023,184.56264490913503,0.9593687109416376,26.92899728398878,138.57969174376754,86.33836421047982,38.63934622627469,49.09525781960563,63.155297794052814,0
583092403,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_48_336142_0,530575,12053,682719320,583092403,353,417,323,19_31_48_336142_0.jpg,68271/9320.jpg,352.0,397.0,303.0,798.0,96.0,0.7331400580211446,80757.0,80757.0,0.0,389.5807817288746,267.2722737758751,256.0379409834442,1000.5156457025396,83198.0,1176.526045382804,1.4576176429567216,0.0145687190631499,3.0199796821640885,0.7331400580211446,27.830691151647137,120291.0,0.7275534788098947,320.6602655680581,1.0,0.6713469835648552,202.51564570253973,160.03794098344417,0.9706603524123176,22.64481097613829,114.28339339004668,41.41922062483748,34.26903271168677,33.51295972778669,49.69893812454158,0
583092404,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_48_336142_1,530575,12053,682719321,583092404,354,415,301,19_31_48_336142_1.jpg,68271/9321.jpg,353.0,395.0,281.0,145.0,1727.0,0.7852204362108338,81484.0,81484.0,0.0,379.9238697101542,276.65882209027563,1875.1010014235924,334.37946099847824,82838.0,1141.9453095790604,1.3732577433810604,0.0140143501740103,3.0057214105822205,0.7852204362108338,174.4744287338312,110995.0,0.685369556847107,322.10037420530887,1.0,0.7341231587008423,189.37946099847824,148.10100142359235,0.9836548443950844,23.53844926611359,133.56765745422413,55.95734131854106,34.457455513573535,33.65466269769543,51.37194681556576,0
583092405,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_48_336142_2,530575,12053,682719322,583092405,355,186,147,19_31_48_336142_2.jpg,68271/9322.jpg,354.0,166.0,137.0,335.0,2903.0,0.4936929548293637,15451.0,15451.0,0.0,168.3020837984598,131.28907527435854,2966.0099669924275,412.3497508251893,18632.0,627.1259377015543,1.281919942285785,0.0405880485212319,3.7261923533432415,0.4936929548293637,16.53651682596174,22742.0,0.6256798907949259,140.25984530756833,1.0,0.6794037463723507,77.3497508251893,63.00996699242767,0.8292722198368399,56.78532133842469,93.95243026341338,143.42605656591806,60.19540533598469,55.26464359846602,70.98111966947616,0
583092406,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_49_759977_0,530575,12053,682719323,583092406,356,150,147,19_31_49_759977_0.jpg,68271/9323.jpg,355.0,130.0,127.0,2411.0,512.0,0.2124526496255391,3000.0,3000.0,0.0,186.8555861960257,23.318178921787357,571.168,2475.2303333333334,4203.0,421.2447327281723,8.013300988158946,0.1404149109093907,2.2543866164442874,0.2124526496255391,134.3316434358133,16510.0,0.992182860008322,61.80387232371034,1.0,0.1817080557238037,64.23033333333333,59.168,0.7137758743754461,86.761,11.398333333333332,229.615,56.13622014647347,10.77313002592819,20.213727390068367,0
583092407,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_49_759977_1,530575,12053,682719324,583092407,357,301,332,19_31_49_759977_1.jpg,68271/9324.jpg,356.0,281.0,312.0,1360.0,860.0,0.7698644163230657,59962.0,59962.0,0.0,343.0275725518419,223.24013277312588,1019.8279577065476,1502.0690437276942,61139.0,989.3178925810907,1.5365855963741673,0.0164990809609601,2.8840768840282505,0.7698644163230657,48.80827264325946,87672.0,0.7592547340414706,276.3077805299913,1.0,0.683935578063692,142.0690437276942,159.8279577065475,0.9807487855542288,25.33329441979921,131.5958273573263,69.2295787331977,38.500806045573945,37.09850204353539,52.300116810490586,0
583092408,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_49_759977_2,530575,12053,682719325,583092408,358,188,182,19_31_49_759977_2.jpg,68271/9325.jpg,357.0,168.0,162.0,672.0,1099.0,0.8525353546899063,20523.0,20523.0,0.0,167.73845675961843,156.01451559086263,1180.3551625006091,755.5379330507236,20939.0,550.008188695463,1.0751464767515673,0.0267995998974547,3.278962972001497,0.8525353546899063,168.25143924445388,27216.0,0.367291649247738,161.6499154859035,1.0,0.7540784832451499,83.53793305072358,81.35516250060907,0.9801327666077654,36.861180139355845,135.24781951956342,109.87034059348048,50.23293376331383,44.53202862382304,55.17738731899287,0
583092409,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_49_759977_3,530575,12053,682719326,583092409,359,354,335,19_31_49_759977_3.jpg,68271/9326.jpg,358.0,334.0,315.0,668.0,1313.0,0.8077534893707432,77575.0,77575.0,0.0,324.50346870728185,307.56650737876384,1463.6135352884305,837.3675410892685,79437.0,1098.56662992262,1.0550676387779128,0.0141613487582677,3.385377155748006,0.8077534893707432,2.2509755452572198,105210.0,0.3188460089493867,314.2794261208173,1.0,0.7373348541013212,169.36754108926846,150.61353528843054,0.9765600412905824,27.101669352239767,134.84839187882693,87.62099903319368,39.37320334018308,44.7697903440411,62.35499546257129,0
583092410,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_49_759977_4,530575,12053,682719327,583092410,360,168,109,19_31_49_759977_4.jpg,68271/9327.jpg,359.0,148.0,89.0,1525.0,1765.0,0.7565265248286505,9008.0,9008.0,0.0,133.4129120159948,86.61130375337062,1807.563610124334,1593.035079928952,9278.0,386.8183258569795,1.540363742773042,0.0429416436342117,2.899406961528612,0.7565265248286505,4.281096179728323,13172.0,0.7606200439093289,107.09501304437264,1.0,0.6838748861220771,68.03507992895204,42.56361012433393,0.9708989006251348,58.09658081705151,107.63199378330371,94.76154529307284,68.80746425722937,42.40952005317062,49.756422462810576,0
583092411,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_49_759977_5,530575,12053,682719328,583092411,361,116,171,19_31_49_759977_5.jpg,68271/9328.jpg,360.0,96.0,151.0,1820.0,2049.0,0.1115284488184183,1365.0,1365.0,0.0,198.81963878237016,9.607643555616225,2118.991208791209,1867.78021978022,1783.0,392.1736649163069,20.69390247790246,0.2873067142244007,1.972509694304313,0.1115284488184183,58.76571843560325,14496.0,0.9988317414547108,41.68899109553381,1.0,0.0941639072847682,47.78021978021978,69.99120879120879,0.7655636567582725,82.97655677655678,7.221978021978022,229.1985347985348,45.68451497269869,5.365180145362405,30.77527189953889,0
583092412,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_49_759977_6,530575,12053,682719329,583092412,362,165,108,19_31_49_759977_6.jpg,68271/9329.jpg,361.0,145.0,88.0,2015.0,2134.0,0.2943512056774772,3370.0,3370.0,0.0,164.01221298880748,26.820966579205265,2176.886350148368,2087.1272997032643,3939.0,379.303607231218,6.1150746564058895,0.1125529991784029,2.3126546512551625,0.2943512056774772,29.440094855723217,12760.0,0.9865383117811678,65.50433012982805,1.0,0.2641065830721003,72.1272997032641,42.88635014836795,0.8555470931708555,95.58160237388724,23.289910979228488,202.91186943620175,58.70321183653395,17.903481392906258,44.38049276481994,0
583092413,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_52_902208_0,530575,12053,682719330,583092413,363,219,207,19_31_52_902208_0.jpg,68271/9330.jpg,362.0,199.0,187.0,2048.0,65.0,0.8088674776790019,27065.0,27065.0,0.0,186.7319617016965,184.99300353485157,157.3340107149455,2138.693885091446,27814.0,648.4406922210657,1.0094001293757977,0.0239586437177559,3.472574733922342,0.8088674776790019,53.14641610497599,37213.0,0.1361559962834124,185.634663460942,1.0,0.7272995996022895,90.69388509144652,92.3340107149455,0.9730711152656936,34.42811749491964,113.0031405874746,121.96223905412894,47.35068801759255,40.69876575312604,54.857671309899054,0
583092414,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_52_902208_1,530575,12053,682719331,583092414,364,126,160,19_31_52_902208_1.jpg,68271/9331.jpg,363.0,106.0,140.0,2528.0,2400.0,0.6319853140582812,9752.0,9752.0,0.0,145.88104172868242,88.14121279363457,2464.981029532404,2579.724159146842,10949.0,440.350288425444,1.6550832136861378,0.0451548696088437,3.0185573341629386,0.6319853140582812,64.29573263339277,14840.0,0.7968332905151468,111.42994229675122,1.0,0.6571428571428571,51.72415914684167,64.98102953240361,0.8906749474837885,67.12694831829369,43.6393560295324,172.6300246103363,47.70455806665115,42.21742742930402,69.60902704170334,0
583092415,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_54_338142_0,530575,12053,682719332,583092415,365,165,148,19_31_54_338142_0.jpg,68271/9332.jpg,364.0,145.0,128.0,2146.0,1275.0,0.5327648600536704,9944.0,9944.0,0.0,139.89428817863353,100.67949659885994,1343.181013676589,2211.366653258246,11897.0,484.3036072312181,1.3895012679296377,0.0487030980723268,3.4619255263145705,0.5327648600536704,178.26968568871092,18560.0,0.6943031300121311,112.5215269752702,1.0,0.5357758620689655,65.36665325824617,68.1810136765889,0.835840968311339,71.88706757843926,75.94780772325021,119.81234915526952,60.7124172165216,45.85523224493101,63.04312192137456,0
583092416,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_31_54_338142_1,530575,12053,682719333,583092416,366,173,126,19_31_54_338142_1.jpg,68271/9333.jpg,365.0,153.0,106.0,1771.0,2449.0,0.5712486549203026,10159.0,10159.0,0.0,145.78215331782954,92.74224676391016,2494.36539029432,1837.250123043607,11476.0,472.7350647362943,1.57190663807122,0.0465336218856476,3.2427499112710496,0.5712486549203026,172.02376607231503,16218.0,0.7715488360443933,113.7314403978272,1.0,0.6264027623628068,66.25012304360665,45.36539029432031,0.8852387591495294,70.49424155920859,38.32444138202579,174.19696820553204,48.762984583915454,37.19783288917823,66.35807946859953,0
